,age,balance,duration,y
24210,47,0,120,no
24211,43,1648,80,no
24212,56,6798,250,no
24213,55,1402,66,no
24214,54,69,71,no
24215,33,200,252,no
24216,56,5282,113,no
24217,52,0,121,no
24218,45,582,148,no
24219,51,195,78,no
24220,57,7162,83,no
24221,57,1636,123,no
24222,58,425,100,no
24223,55,199,176,no
24224,45,1323,550,no
24225,48,3419,75,no
24226,55,103,57,no
24227,47,1028,55,no
24228,48,17,195,no
24229,39,2598,123,no
24230,47,1484,297,no
24231,40,1693,353,no
24232,37,411,142,no
24233,50,4278,53,no
24234,38,494,146,no
24235,59,231,59,no
24236,54,198,120,no
24237,32,2516,595,no
24238,52,1701,381,no
24239,48,295,123,no
24240,52,1274,74,no
24241,57,1878,219,no
24242,43,3305,387,no
24243,45,1,433,no
24244,30,2785,548,no
24245,46,-292,100,no
24246,40,8969,153,no
24247,52,2901,223,no
24248,53,65,178,no
24249,49,1114,283,no
24250,45,1477,75,no
24251,54,465,92,no
24252,49,0,96,no
24253,39,401,396,no
24254,39,3324,96,no
24255,54,2440,334,no
24256,57,0,142,no
24257,37,0,44,no
24258,42,477,231,no
24259,39,1654,376,no
24260,57,0,56,no
24261,48,4656,44,no
24262,46,191,58,no
24263,39,108,265,no
24264,49,64,208,no
24265,58,0,219,no
24266,43,1865,155,no
24267,48,17,81,no
24268,44,1034,73,no
24269,49,7,50,no
24270,37,5447,1789,yes
24271,44,275,1077,yes
24272,40,17,192,no
24273,43,0,110,no
24274,57,1540,564,yes
24275,34,751,1303,yes
24276,31,1454,377,no
24277,58,2764,235,no
24278,30,5381,375,no
24279,50,0,344,no
24280,57,1749,288,no
24281,40,0,57,no
24282,39,313,125,no
24283,33,0,78,no
24284,41,1272,214,no
24285,38,1875,286,no
24286,46,-60,117,no
24287,59,6284,41,no
24288,44,0,57,no
24289,57,1469,364,no
24290,49,2655,63,no
24291,57,1694,378,no
24292,51,0,81,no
24293,58,318,430,no
24294,48,0,479,no
24295,35,1718,74,no
24296,49,1084,99,no
24297,54,5249,108,no
24298,55,2410,135,no
24299,50,633,302,no
24300,42,35,38,no
24301,38,0,258,no
24302,37,0,77,no
24303,49,17432,102,no
24304,47,4403,81,no
24305,46,0,127,no
24306,52,2063,114,no
24307,42,69,55,no
24308,33,326,238,no
24309,47,410,179,no
24310,51,113,84,no
24311,56,2749,38,no
24312,51,209,130,no
24313,55,926,309,no
24314,40,856,70,no
24315,50,246,270,no
24316,48,32,110,no
24317,54,209,206,no
24318,41,0,176,no
24319,42,4466,158,no
24320,54,0,483,no
24321,58,7387,85,no
24322,50,5420,73,no
24323,45,1415,483,no
24324,46,1448,292,no
24325,49,272,108,no
24326,40,5766,68,no
24327,30,101,348,no
24328,50,4,105,no
24329,58,0,107,no
24330,39,500,257,no
24331,36,5057,70,no
24332,34,5827,97,no
24333,41,3013,150,no
24334,59,283,300,no
24335,52,3094,96,no
24336,40,5010,49,no
24337,58,4962,112,no
24338,54,7089,40,no
24339,46,2348,182,no
24340,50,2479,259,no
24341,54,865,71,no
24342,56,450,16,no
24343,34,1265,118,no
24344,57,738,56,no
24345,54,191,44,no
24346,48,8106,125,no
24347,45,30,88,no
24348,51,518,76,no
24349,56,-155,282,no
24350,59,0,90,no
24351,49,12226,96,no
24352,52,48,591,no
24353,53,1364,508,no
24354,42,5564,560,no
24355,53,720,99,no
24356,54,14107,98,no
24357,56,2126,131,no
24358,46,46,80,no
24359,52,5423,93,no
24360,41,-198,165,no
24361,40,1871,64,no
24362,51,-355,122,no
24363,47,3505,434,yes
24364,58,8332,164,no
24365,50,1575,407,no
24366,56,689,110,no
24367,58,-565,191,no
24368,49,2370,56,no
24369,42,328,125,no
24370,52,2578,412,no
24371,53,1661,85,no
24372,49,6493,180,no
24373,57,3760,1070,no
24374,43,463,266,no
24375,59,135,94,no
24376,45,77,59,no
24377,52,0,125,no
24378,50,2668,1606,no
24379,52,1262,216,no
24380,45,20187,707,no
24381,51,135,862,no
24382,51,1191,214,no
24383,36,7343,78,no
24384,58,315,62,no
24385,58,1573,279,no
24386,31,0,173,no
24387,31,1144,89,no
24388,33,685,53,no
24389,34,621,97,no
24390,53,2228,890,yes
24391,48,1039,581,no
24392,42,0,116,no
24393,51,0,70,no
24394,46,1306,155,no
24395,34,0,214,no
24396,45,819,200,no
24397,47,33,27,no
24398,31,898,578,no
24399,47,2919,153,no
24400,35,1108,52,no
24401,39,0,62,no
24402,32,4344,79,no
24403,40,1952,310,no
24404,56,2551,150,no
24405,54,472,229,no
24406,45,1171,34,no
24407,59,514,573,no
24408,30,1435,104,no
24409,41,0,386,no
24410,45,597,73,no
24411,59,252,138,no
24412,40,0,74,no
24413,45,6572,42,no
24414,46,10,273,no
24415,45,4425,147,no
24416,43,-36,190,no
24417,30,18,294,no
24418,46,0,96,no
24419,57,92,49,no
24420,55,4230,163,no
24421,43,0,103,no
24422,55,1730,89,no
24423,48,295,190,no
24424,42,4544,77,no
24425,49,202,651,yes
24426,49,313,42,no
24427,46,716,106,no
24428,43,0,105,no
24429,39,419,186,no
24430,37,344,56,no
24431,40,0,657,no
24432,37,1467,349,no
24433,38,0,65,no
24434,48,427,62,no
24435,42,14282,77,no
24436,45,0,102,no
24437,58,3735,91,no
24438,43,279,111,no
24439,56,1270,80,no
24440,58,-370,1449,no
24441,54,380,696,yes
24442,35,209,188,no
24443,36,441,160,no
24444,33,0,407,no
24445,43,536,77,no
24446,53,5187,560,no
24447,46,1029,108,no
24448,45,0,113,no
24449,44,4826,102,no
24450,42,1048,71,no
24451,54,2398,73,no
24452,35,0,199,no
24453,39,0,106,no
24454,42,179,96,no
24455,41,71,64,no
24456,32,1918,321,no
24457,47,2192,134,no
24458,45,4005,141,no
24459,36,0,94,no
24460,35,2223,499,no
24461,41,112,1081,no
24462,53,493,64,no
24463,32,0,107,no
24464,35,0,84,no
24465,51,17092,35,no
24466,44,163,73,no
24467,41,3029,251,no
24468,53,6164,101,no
24469,51,563,504,no
24470,31,1246,111,no
24471,58,16264,215,no
24472,43,2363,229,no
24473,36,1797,166,no
24474,49,7007,325,no
24475,52,3440,124,no
24476,36,16,89,no
24477,56,13,240,no
24478,56,968,105,no
24479,44,300,48,no
24480,58,2747,907,no
24481,57,-24,14,no
24482,48,361,287,no
24483,32,81,120,no
24484,44,508,158,no
24485,58,321,254,no
24486,42,373,174,no
24487,38,3840,62,no
24488,56,2096,209,no
24489,45,2020,62,no
24490,35,24,128,no
24491,46,-637,153,no
24492,38,425,240,no
24493,40,69,375,no
24494,47,80,74,no
24495,41,5310,984,yes
24496,56,935,140,no
24497,33,585,131,no
24498,52,0,117,no
24499,48,757,90,no
24500,45,3150,101,no
24501,32,5,114,no
24502,43,634,65,no
24503,33,0,809,no
24504,46,9678,318,no
24505,40,677,619,no
24506,42,970,725,no
24507,52,0,164,no
24508,54,899,61,no
24509,55,1504,761,yes
24510,50,830,71,no
24511,51,-174,348,no
24512,51,1357,233,no
24513,38,0,213,no
24514,54,-1415,135,no
24515,26,1187,44,no
24516,56,0,194,no
24517,54,2719,166,no
24518,56,588,303,no
24519,38,4583,191,no
24520,44,0,58,no
24521,45,0,134,no
24522,42,1657,155,no
24523,53,2289,183,no
24524,46,567,554,no
24525,56,722,218,no
24526,53,200,182,no
24527,59,1783,540,yes
24528,43,-259,732,no
24529,37,22341,175,no
24530,37,785,219,no
24531,51,248,139,no
24532,44,226,76,no
24533,36,746,581,no
24534,52,4504,268,no
24535,51,12061,150,no
24536,42,-15,89,no
24537,32,6274,500,no
24538,53,-741,53,no
24539,52,2920,131,no
24540,41,2152,369,no
24541,46,189,111,no
24542,34,601,184,no
24543,42,877,90,no
24544,40,28,48,no
24545,46,0,407,no
24546,48,5326,116,no
24547,55,1563,128,no
24548,45,1932,146,no
24549,48,1144,78,no
24550,50,4861,256,no
24551,41,4593,190,no
24552,36,99,57,no
24553,50,4,223,no
24554,58,3111,111,no
24555,43,2576,143,no
24556,44,1451,157,no
24557,52,672,171,no
24558,52,1319,113,no
24559,38,1012,69,no
24560,41,557,158,no
24561,52,5057,104,no
24562,46,2749,332,no
24563,40,0,113,no
24564,42,1143,106,no
24565,41,0,789,yes
24566,37,600,116,no
24567,53,350,113,no
24568,59,34247,66,no
24569,55,0,501,no
24570,53,248,99,no
24571,49,0,201,no
24572,39,2,180,no
24573,52,1818,189,no
24574,36,3837,184,no
24575,50,202,148,no
24576,38,242,88,no
24577,35,16,158,no
24578,37,0,65,no
24579,52,11650,48,no
24580,44,58,48,no
24581,59,3552,690,no
24582,43,572,80,no
24583,32,0,159,no
24584,37,131,48,no
24585,53,38,89,no
24586,33,2155,295,no
24587,35,560,46,no
24588,41,20,99,no
24589,37,-954,69,no
24590,43,0,836,no
24591,51,230,174,no
24592,56,505,171,no
24593,44,93,230,no
24594,52,0,136,no
24595,44,3843,70,no
24596,56,109,124,no
24597,34,2347,555,no
24598,36,1392,231,no
24599,48,264,107,no
24600,59,3640,226,no
24601,58,1831,1531,no
24602,49,1904,131,no
24603,47,734,92,no
24604,37,620,93,no
24605,39,5,118,no
24606,38,821,224,no
24607,31,0,326,no
24608,50,4654,251,no
24609,42,275,295,no
24610,34,1049,101,no
24611,51,1414,422,no
24612,59,2145,273,no
24613,41,653,60,no
24614,43,-210,523,no
24615,30,163,72,no
24616,38,0,78,no
24617,49,1058,291,no
24618,38,11971,609,no
24619,41,7595,1121,no
24620,47,794,564,no
24621,56,1168,673,no
24622,53,2269,1091,yes
24623,41,271,148,no
24624,57,1158,204,no
24625,47,0,124,no
24626,48,-478,87,no
24627,54,3795,227,no
24628,50,463,141,no
24629,55,653,193,no
24630,40,486,69,no
24631,50,2242,170,no
24632,38,1255,151,no
24633,50,-403,130,no
24634,52,2171,567,no
24635,43,0,360,no
24636,49,23,221,no
24637,42,2636,178,no
24638,40,1029,117,no
24639,46,12839,228,no
24640,50,1241,49,no
24641,48,-1157,125,no
24642,34,0,63,no
24643,38,0,599,no
24644,31,917,367,no
24645,43,1781,69,no
24646,51,2139,176,no
24647,34,815,161,no
24648,45,2278,1735,no
24649,57,1502,340,no
24650,36,7,501,no
24651,32,2378,1132,yes
24652,54,217,110,no
24653,51,856,99,no
24654,49,652,198,no
24655,46,1375,308,no
24656,48,2707,212,no
24657,44,3684,35,no
24658,30,426,127,no
24659,35,216,70,no
24660,50,299,666,no
24661,40,-78,330,no
24662,56,237,117,no
24663,37,1988,397,no
24664,31,1354,222,no
24665,39,8,333,no
24666,50,66,77,no
24667,45,1503,212,no
24668,40,1565,288,no
24669,43,68,31,no
24670,52,0,215,no
24671,41,3018,536,no
24672,43,1043,57,no
24673,34,876,145,no
24674,35,0,86,no
24675,42,1027,188,no
24676,44,724,157,no
24677,38,324,167,no
24678,56,3337,99,no
24679,54,1162,37,no
24680,42,452,359,no
24681,51,614,85,no
24682,41,0,595,no
24683,44,0,139,no
24684,36,0,273,no
24685,43,430,44,no
24686,40,219,204,no
24687,53,627,102,no
24688,54,2935,137,no
24689,58,1101,99,no
24690,41,1286,661,no
24691,48,2106,499,no
24692,53,453,148,no
24693,48,1036,71,no
24694,40,1077,148,no
24695,35,825,273,no
24696,43,2767,374,no
24697,40,1269,353,no
24698,56,1150,107,no
24699,37,5115,1210,yes
24700,38,18,118,no
24701,56,1092,176,no
24702,37,121,211,no
24703,58,644,220,no
24704,38,0,960,no
24705,55,1606,762,no
24706,43,469,181,no
24707,38,1680,414,no
24708,51,12,150,no
24709,45,781,652,yes
24710,40,10378,523,no
24711,34,0,301,no
24712,54,1826,264,no
24713,36,6153,240,no
24714,50,0,114,no
24715,46,0,258,no
24716,42,525,172,no
24717,41,611,487,no
24718,46,4958,64,no
24719,56,97,215,no
24720,43,197,48,no
24721,44,106,17,no
24722,40,406,205,no
24723,35,204,295,no
24724,58,2479,292,no
24725,49,-188,454,yes
24726,48,42,92,no
24727,35,1485,104,no
24728,48,0,318,no
24729,40,755,408,no
24730,42,981,276,no
24731,55,0,252,no
24732,35,690,1012,no
24733,44,653,475,no
24734,40,1777,81,no
24735,50,0,126,no
24736,35,3329,166,no
24737,43,1201,82,no
24738,31,761,514,yes
24739,40,3059,41,no
24740,53,530,244,no
24741,56,0,189,no
24742,34,7673,143,no
24743,32,148,150,no
24744,49,323,41,no
24745,33,751,237,no
24746,54,2868,42,no
24747,46,-388,295,no
24748,44,1240,88,no
24749,57,894,79,no
24750,59,201,117,no
24751,45,2269,233,no
24752,36,4324,139,no
24753,44,756,65,no
24754,49,2039,283,no
24755,43,13342,465,no
24756,37,723,119,no
24757,36,15,186,no
24758,37,195,68,no
24759,42,879,140,no
24760,41,3275,121,no
24761,42,2249,228,no
24762,34,7717,386,no
24763,59,162,140,no
24764,55,606,114,no
24765,53,137,52,no
24766,34,26575,93,no
24767,34,135,109,no
24768,37,133,207,no
24769,54,2133,176,no
24770,34,2305,301,no
24771,31,19,1978,yes
24772,57,2101,101,no
24773,35,1613,95,no
24774,51,-76,91,no
24775,48,1741,40,no
24776,44,10888,67,no
24777,34,417,138,no
24778,44,0,54,no
24779,41,4320,164,no
24780,35,618,116,no
24781,34,65,544,no
24782,35,4508,854,yes
24783,56,0,348,no
24784,39,263,365,no
24785,33,280,155,no
24786,41,1461,290,no
24787,45,7108,53,no
24788,53,2496,94,no
24789,33,256,76,no
24790,30,33,36,no
24791,38,1674,333,no
24792,44,316,244,no
24793,34,0,244,no
24794,36,13,106,no
24795,48,4415,271,no
24796,33,24,184,no
24797,31,2,224,no
24798,44,2126,166,no
24799,47,4819,144,no
24800,41,112,55,no
24801,58,9339,52,no
24802,56,589,208,no
24803,32,170,74,no
24804,34,559,47,no
24805,40,0,341,no
24806,54,2203,151,no
24807,48,104,55,no
24808,33,1636,62,no
24809,35,172,52,no
24810,51,390,368,no
24811,41,476,132,no
24812,41,2105,134,no
24813,47,93,194,no
24814,48,16,214,no
24815,45,3944,141,no
24816,55,4982,51,no
24817,35,14,23,no
24818,32,2831,278,no
24819,50,2717,188,no
24820,59,63,89,no
24821,48,6376,56,no
24822,33,196,58,no
24823,38,36,84,no
24824,54,13,145,no
24825,39,283,346,no
24826,36,154,231,no
24827,49,470,79,no
24828,41,1199,286,no
24829,51,4,80,no
24830,37,66,1164,yes
24831,38,0,120,no
24832,39,2165,213,no
24833,33,0,114,no
24834,47,428,116,no
24835,42,257,340,no
24836,53,4856,151,no
24837,36,722,242,no
24838,42,-247,104,no
24839,41,16517,1268,no
24840,44,0,205,no
24841,35,6,47,no
24842,55,1164,242,no
24843,37,0,173,no
24844,35,5260,59,no
24845,38,2453,108,no
24846,47,0,75,no
24847,50,13931,132,no
24848,35,0,86,no
24849,48,2266,676,yes
24850,33,1769,273,no
24851,46,4301,50,no
24852,59,306,121,no
24853,33,0,88,no
24854,46,7378,466,no
24855,52,-723,636,no
24856,45,2702,110,no
24857,56,1388,132,no
24858,46,68,111,no
24859,36,454,165,no
24860,50,330,281,no
24861,57,1509,509,no
24862,31,225,236,no
24863,32,53,276,no
24864,38,1515,134,no
24865,38,1802,74,no
24866,37,561,188,no
24867,59,2429,79,no
24868,34,786,250,no
24869,40,1155,175,no
24870,41,1226,261,no
24871,59,14,319,no
24872,36,0,300,no
24873,35,153,645,no
24874,59,222,97,no
24875,56,664,71,no
24876,51,1194,714,no
24877,48,363,67,no
24878,45,91,149,no
24879,42,2819,149,no
24880,30,414,635,no
24881,32,0,95,no
24882,38,259,63,no
24883,44,1442,280,no
24884,38,427,253,no
24885,37,0,850,no
24886,39,4646,486,yes
24887,37,4056,114,no
24888,49,-24,132,no
24889,51,108,169,no
24890,57,1681,226,no
24891,31,1062,835,no
24892,37,2152,200,no
24893,46,836,95,no
24894,35,3854,132,no
24895,35,4463,90,no
24896,34,2729,835,yes
24897,42,1958,129,no
24898,30,3,54,no
24899,36,8277,613,no
24900,51,146,150,no
24901,37,3770,106,no
24902,41,446,296,no
24903,47,458,66,no
24904,33,661,411,no
24905,41,0,256,no
24906,40,1217,155,no
24907,35,7530,117,no
24908,58,14412,297,no
24909,30,4787,266,no
24910,43,1684,435,no
24911,36,1345,82,no
24912,54,349,257,no
24913,43,1375,95,no
24914,50,0,154,no
24915,58,0,265,no
24916,41,97,130,no
24917,42,2273,253,no
24918,41,1100,397,no
24919,43,764,164,no
24920,49,1323,84,no
24921,41,8491,929,yes
24922,34,1494,596,yes
24923,48,2877,77,no
24924,53,481,399,no
24925,31,482,183,no
24926,49,1050,924,yes
24927,30,-305,37,no
24928,53,53,198,no
24929,37,1205,99,no
24930,35,2732,254,no
24931,32,258,197,no
24932,36,51,464,no
24933,49,6188,453,yes
24934,37,353,134,no
24935,30,371,170,no
24936,31,26,419,yes
24937,41,275,82,no
24938,52,4,248,no
24939,44,318,638,no
24940,43,685,78,no
24941,34,10,162,no
24942,56,-346,84,no
24943,35,1041,586,no
24944,36,1927,288,no
24945,51,512,328,no
24946,51,131,193,no
24947,44,1880,34,no
24948,45,5862,352,no
24949,49,1342,89,no
24950,36,342,305,no
24951,58,1021,205,no
24952,45,728,107,no
24953,35,0,17,no
24954,36,0,103,no
24955,33,596,77,no
24956,36,1100,93,no
24957,58,63,509,no
24958,39,4313,272,no
24959,47,829,48,no
24960,47,3237,38,no
24961,35,222,233,no
24962,40,5811,172,no
24963,52,10653,336,no
24964,40,3185,109,no
24965,34,178,85,no
24966,42,130,112,no
24967,52,54,103,no
24968,32,-934,50,no
24969,39,3732,515,no
24970,39,585,48,no
24971,34,3520,95,no
24972,31,0,47,no
24973,58,2596,15,no
24974,48,0,106,no
24975,50,2603,114,no
24976,41,0,897,yes
24977,55,1174,245,no
24978,57,0,300,no
24979,46,0,1855,yes
24980,43,2115,102,no
24981,40,701,159,no
24982,31,2038,239,no
24983,50,541,204,no
24984,51,7338,82,no
24985,37,1316,389,no
24986,50,-353,162,no
24987,39,5009,255,no
24988,31,93,417,no
24989,31,20,52,no
24990,49,0,102,no
24991,51,7848,59,no
24992,56,0,100,no
24993,51,532,346,no
24994,36,871,2,no
24995,34,1709,288,no
24996,52,2619,77,no
24997,34,18777,535,no
24998,54,2171,1034,yes
24999,30,83,118,no
25000,36,871,170,no
25001,55,5010,530,no
25002,53,19850,52,no
25003,46,430,91,no
25004,45,147,226,no
25005,50,1260,172,no
25006,46,-1361,78,no
25007,57,649,122,no
25008,53,800,90,no
25009,38,595,70,no
25010,47,0,103,no
25011,56,15520,420,no
25012,33,0,199,no
25013,33,157,110,no
25014,45,3395,92,no
25015,39,694,91,no
25016,38,706,206,no
25017,39,3970,56,no
25018,31,32,190,no
25019,34,1186,131,no
25020,34,45,79,no
25021,39,267,322,no
25022,37,690,105,no
25023,33,1529,41,no
25024,37,54,328,no
25025,33,179,432,no
25026,31,2603,224,no
25027,33,1330,245,no
25028,46,1758,109,no
25029,40,326,124,no
25030,45,1441,93,no
25031,51,730,287,no
25032,31,271,89,no
25033,36,24,59,no
25034,39,484,61,no
25035,47,12845,117,no
25036,38,-288,68,no
25037,30,1510,191,no
25038,55,16786,90,no
25039,32,135,67,no
25040,40,159,37,no
25041,59,538,48,no
25042,51,0,73,no
25043,32,936,61,no
25044,41,2123,232,no
25045,50,155,58,no
25046,49,8142,500,no
25047,44,1901,143,no
25048,44,3340,251,no
25049,50,232,90,no
25050,41,1954,65,no
25051,36,1655,155,no
25052,30,2995,329,no
25053,38,193,191,no
25054,35,2287,130,no
25055,31,0,164,no
25056,44,2455,18,no
25057,46,771,708,no
25058,45,16,100,no
25059,55,2043,655,no
25060,45,1678,187,no
25061,47,0,81,no
25062,36,6172,126,no
25063,35,2878,140,no
25064,46,16397,641,no
25065,34,233,98,no
25066,30,0,756,no
25067,32,11591,43,no
25068,34,5754,32,no
25069,55,0,120,no
25070,53,8563,69,no
25071,52,2717,114,no
25072,43,103,53,no
25073,37,5427,201,no
25074,39,1007,281,no
25075,44,3603,198,no
25076,38,3234,578,yes
25077,32,48,132,no
25078,37,1743,192,no
25079,35,53,378,no
25080,35,0,339,no
25081,31,5345,260,no
25082,33,454,134,no
25083,39,111,201,no
25084,43,17655,31,no
25085,48,1092,79,no
25086,33,46,95,no
25087,58,8600,61,no
25088,50,5776,49,no
25089,45,-312,46,no
25090,36,413,84,no
25091,33,82,63,no
25092,43,515,182,no
25093,51,5343,54,no
25094,36,149,257,no
25095,35,4943,295,no
25096,42,2110,67,no
25097,34,544,58,no
25098,38,4,71,no
25099,41,0,311,no
25100,52,1182,103,no
25101,35,1854,401,no
25102,34,1259,121,no
25103,36,6384,97,no
25104,50,-151,63,no
25105,32,1996,271,no
25106,50,642,435,no
25107,42,364,52,no
25108,59,0,167,no
25109,32,28,368,no
25110,49,1093,152,no
25111,34,-85,107,no
25112,34,63,83,no
25113,41,159,164,no
25114,57,729,475,no
25115,31,99,125,no
25116,30,460,86,no
25117,54,214,68,no
25118,32,118,216,no
25119,49,-2604,142,no
25120,50,21,157,no
25121,30,12569,87,no
25122,30,900,123,no
25123,32,27,261,no
25124,35,87,60,no
25125,32,1785,51,no
25126,55,3546,588,no
25127,40,1216,52,no
25128,31,113,474,no
25129,32,1667,164,no
25130,38,2008,354,no
25131,34,2320,63,no
25132,32,2251,131,no
25133,31,2076,178,no
25134,32,453,331,no
25135,46,3046,84,no
25136,44,533,127,no
25137,35,2928,54,no
25138,56,803,432,no
25139,32,3442,475,no
25140,48,-1080,76,no
25141,33,275,348,no
25142,36,215,309,no
25143,51,1524,112,no
25144,57,6362,66,no
25145,58,5680,237,no
25146,36,2894,91,no
25147,32,519,72,no
25148,34,11,123,no
25149,35,1309,73,no
25150,36,44,199,no
25151,32,3107,165,no
25152,50,1984,212,no
25153,48,3008,163,no
25154,48,1600,448,no
25155,32,1636,124,no
25156,54,210,178,no
25157,48,648,290,no
25158,31,545,195,no
25159,51,5,124,no
25160,38,540,205,no
25161,48,-298,77,no
25162,48,484,399,no
25163,35,421,350,no
25164,41,6000,265,no
25165,39,173,96,no
25166,54,0,283,no
25167,36,0,1093,no
25168,45,35589,570,no
25169,52,-2,245,no
25170,52,207,179,no
25171,34,10031,65,no
25172,38,3139,177,no
25173,39,514,155,no
25174,38,0,185,no
25175,47,19,90,no
25176,34,107,110,no
25177,52,297,62,no
25178,57,236,120,no
25179,41,25,431,no
25180,41,99,157,no
25181,59,797,319,no
25182,34,20,262,no
25183,45,0,179,no
25184,36,1482,177,no
25185,48,3713,157,no
25186,40,11,65,no
25187,38,678,82,no
25188,36,-38,244,no
25189,47,2540,110,no
25190,42,337,63,no
25191,45,-73,125,no
25192,39,10189,186,no
25193,57,1357,97,no
25194,52,507,123,no
25195,39,11887,1181,yes
25196,55,78,115,no
25197,33,2746,188,no
25198,36,-148,144,no
25199,54,506,172,no
25200,36,461,434,no
25201,46,897,82,no
25202,33,99,55,no
25203,51,-516,120,no
25204,59,26172,54,no
25205,44,1356,264,no
25206,35,646,84,no
25207,47,1533,273,no
25208,36,801,250,no
25209,32,416,268,no
25210,31,530,251,no
25211,41,862,474,no
25212,58,4428,234,no
25213,34,500,240,no
25214,49,0,32,no
25215,40,5,219,no
25216,45,0,139,no
25217,48,1208,126,no
25218,59,1553,79,no
25219,40,2141,107,no
25220,54,3729,597,no
25221,47,21,229,no
25222,33,244,231,no
25223,48,1042,129,no
25224,30,246,166,no
25225,33,0,91,no
25226,36,-92,196,no
25227,59,4589,94,no
25228,43,-56,146,no
25229,52,2257,102,no
25230,36,402,86,no
25231,33,4,203,no
25232,31,668,75,no
25233,39,517,387,no
25234,32,0,244,no
25235,46,0,716,yes
25236,39,0,420,no
25237,33,480,422,no
25238,45,5694,145,no
25239,54,368,74,no
25240,43,-2122,141,no
25241,41,-1882,17,no
25242,35,122,51,no
25243,36,1174,192,no
25244,59,3969,464,no
25245,36,296,67,no
25246,31,0,79,no
25247,36,549,72,no
25248,50,5816,119,no
25249,39,720,47,no
25250,38,508,722,no
25251,58,5037,1437,yes
25252,32,357,175,no
25253,36,2169,133,no
25254,36,5957,138,no
25255,50,2570,273,no
25256,44,2626,170,no
25257,38,605,147,no
25258,51,2934,727,no
25259,38,0,96,no
25260,59,124,531,no
25261,46,1267,187,no
25262,37,712,291,no
25263,39,0,633,no
25264,38,4644,55,no
25265,49,1430,231,no
25266,36,521,135,no
25267,33,703,160,no
25268,34,1199,67,no
25269,55,816,113,no
25270,39,1108,191,no
25271,41,-90,103,no
25272,31,874,190,no
25273,40,2854,354,no
25274,30,0,174,no
25275,37,-666,204,no
