age,balance,duration,y
41,240,290,no
51,401,80,no
48,0,58,no
57,3288,186,no
42,95,119,no
45,0,145,no
58,172,145,no
46,558,126,no
32,644,100,no
31,7369,204,no
30,0,178,no
42,0,225,no
46,182,160,no
38,231,118,no
55,2537,97,no
39,5495,391,no
34,0,130,no
36,734,276,no
48,348,159,no
36,61,452,no
42,356,129,no
40,51,164,no
30,1596,195,no
32,0,167,no
42,1079,117,no
36,632,306,no
55,0,55,no
40,254,194,no
33,801,133,no
31,-446,156,no
32,4133,175,no
52,2095,419,no
32,10,190,no
58,0,109,no
56,1282,323,no
41,712,409,no
54,127,176,no
41,-1,406,no
39,0,92,no
56,982,113,no
60,2149,222,no
33,3655,183,no
34,52,90,no
57,0,188,no
33,0,275,no
36,818,96,no
42,12584,21,no
42,248,163,no
53,139,28,no
43,483,950,yes
60,600,99,no
36,0,120,no
55,17,129,no
56,64,35,no
37,46,119,no
34,66,74,no
57,2120,687,yes
51,91,224,no
30,0,292,no
48,3,289,no
30,27,163,no
31,0,155,no
34,5547,73,no
40,171,1241,no
35,141,299,no
36,60,209,no
49,8413,131,no
36,71,587,no
58,3228,58,no
52,605,191,no
39,-401,274,no
53,172,80,no
51,45,95,no
46,71,220,no
32,266,168,no
33,295,360,no
33,808,12,no
31,0,133,no
37,971,120,no
46,401,69,no
44,1127,82,no
52,0,119,no
40,119,258,no
50,-1,195,no
43,42,696,no
30,-189,105,no
57,929,387,no
48,83,243,no
51,950,377,no
40,0,60,no
34,56,91,no
43,0,103,no
57,114,281,no
45,487,110,no
53,261,100,no
40,409,111,no
55,-408,528,no
31,0,144,no
34,82,292,no
30,5,120,no
45,251,102,no
45,0,92,no
43,227,124,no
45,451,142,no
55,168,79,no
58,0,153,no
33,1465,98,no
31,297,551,no
36,11,97,no
34,-292,181,no
39,1373,386,no
39,88,349,no
50,-1415,358,no
42,58,153,no
57,-133,197,no
60,420,245,no
33,47,168,no
39,1,111,no
59,0,288,no
30,8,28,no
53,3429,280,no
30,-58,15,no
47,5401,824,no
32,1625,451,no
54,-291,99,no
56,0,486,no
32,29,156,no
33,0,53,no
46,966,40,no
46,0,328,no
33,18,19,no
35,86,144,no
46,0,42,no
35,299,1059,no
33,2666,117,no
52,7135,1032,yes
31,1072,141,no
32,60,153,no
56,5,98,no
49,5,202,no
34,179,294,no
56,0,130,no
34,46,729,no
33,123,264,no
52,1205,18,no
58,258,285,no
42,3,367,no
32,0,178,no
32,0,87,no
43,3820,86,no
33,268,255,no
46,167,155,no
47,266,88,no
39,-225,220,no
52,96,134,no
42,559,88,no
48,347,199,no
45,850,211,no
50,128,173,no
35,3576,68,no
40,0,44,no
41,30,171,no
48,147,158,no
59,19,271,no
47,1361,59,no
41,57,61,no
36,1840,61,no
53,20,106,no
57,81,118,no
52,-240,392,no
43,0,313,no
30,151,82,no
51,370,109,no
33,0,78,no
47,497,135,no
41,15302,121,no
39,218,97,no
31,50,37,no
50,329,329,no
46,1109,221,no
44,1802,105,no
53,2013,268,no
53,0,160,no
43,0,332,no
50,1687,205,no
47,459,599,no
47,600,290,yes
36,85,249,no
56,1750,629,no
51,260,137,no
48,606,231,no
34,2671,119,no
43,174,308,no
53,428,609,no
44,238,147,no
33,39,123,no
37,1661,199,no
38,0,219,no
49,370,386,no
48,0,112,no
56,96,173,no
47,191,228,no
33,123,207,no
42,329,347,no
34,445,256,no
53,1344,85,no
56,605,207,no
55,1402,187,no
34,396,166,no
35,82,152,no
33,61,836,yes
55,-1217,242,no
58,72,235,no
56,2324,132,no
46,226,561,no
32,5878,159,no
32,3345,1200,no
43,101,173,no
53,-634,695,no
32,0,103,no
33,1412,480,yes
58,0,46,no
32,1,108,no
47,677,131,no
49,-165,129,no
46,979,80,no
55,852,83,no
42,7,582,no
52,264,68,no
43,488,190,no
34,1339,255,no
31,0,117,no
42,233,143,no
58,168,183,no
53,75,216,no
42,439,143,no
48,8,43,no
51,180,154,no
41,52,261,no
41,5561,649,yes
31,11,155,no
47,11,162,no
49,314,30,no
47,798,89,no
46,591,50,no
52,223,81,no
50,452,181,no
48,-20,142,no
30,3048,223,no
30,26,55,no
50,30,76,no
33,-374,160,no
33,956,120,no
45,839,121,no
44,331,256,no
32,0,322,no
44,0,156,no
46,0,50,no
45,705,132,no
47,689,64,no
51,-12,18,no
31,2294,483,no
48,375,212,no
53,404,329,no
33,7,239,no
34,0,129,no
40,2228,150,no
52,-33,257,no
39,2320,25,no
40,4328,133,no
58,1626,391,no
54,194,127,no
52,-163,138,no
31,310,228,no
38,367,128,no
39,51,140,no
30,1,88,no
42,160,97,no
57,0,340,no
32,2802,157,no
53,15,921,yes
46,177,84,no
34,0,113,no
42,164,500,no
37,0,179,no
38,260,53,no
42,0,155,no
40,27,467,yes
50,1431,112,no
31,111,70,no
31,182,231,no
38,0,124,no
53,570,158,no
40,47,110,no
37,1572,90,no
52,511,98,no
37,23,289,no
31,141,110,no
42,227,428,no
53,1357,123,no
34,2069,328,no
56,374,193,no
41,75,351,no
38,124,202,no
33,47,203,no
44,1196,552,yes
51,107,79,no
43,469,89,no
32,11,322,no
38,565,93,no
54,2584,387,no
32,0,162,no
30,46,93,no
42,19,875,yes
48,0,108,no
30,1390,552,no
38,79,209,no
34,0,263,no
30,114,185,no
38,38,105,no
33,56,75,no
38,536,360,no
34,1194,219,no
39,5060,157,no
33,0,113,no
34,100,196,no
40,569,129,no
33,541,118,no
42,149,94,no
47,0,138,no
56,681,204,no
34,881,112,no
55,1218,107,no
55,128,359,no
34,112,123,no
50,-584,75,no
41,248,156,no
39,0,332,no
33,432,588,yes
34,4,55,no
56,300,184,no
32,68,237,no
44,0,122,no
32,-22,215,no
37,-318,25,no
39,35,211,no
45,0,71,no
46,78,172,no
36,3,100,no
32,169,119,no
53,-39,87,no
34,1553,200,no
51,51,214,no
31,792,763,yes
45,-96,95,no
31,69,195,no
32,20,210,no
42,251,413,no
47,0,97,no
43,2,472,no
37,414,352,no
41,-4,171,no
32,587,212,no
32,0,72,no
35,1144,197,no
46,15,76,no
32,687,161,no
42,83,140,no
46,417,81,no
51,173,65,no
51,337,687,no
56,9,285,no
45,638,75,no
37,228,1740,no
49,51,513,no
41,143,744,no
50,-219,177,no
36,356,184,no
51,-153,62,no
33,344,103,no
32,1014,194,no
32,138,94,no
31,22546,88,no
31,156,77,no
39,-146,239,no
39,224,414,no
42,145,252,no
48,109,113,no
43,715,88,no
47,275,447,no
39,49,379,no
36,1044,15,no
50,2130,203,no
38,3440,471,no
39,507,173,no
35,179,82,no
39,93,162,no
46,620,174,no
44,7649,188,no
53,988,1408,yes
50,101,132,no
60,208,70,no
51,397,293,no
31,0,102,no
49,3,118,no
50,238,584,no
32,116,718,yes
37,361,174,no
40,2244,58,no
50,242,69,no
46,130,95,no
55,51,94,no
60,1614,921,yes
30,294,605,no
35,24,174,no
35,0,111,no
36,0,245,no
47,439,156,no
37,16,280,no
46,110,243,no
32,7743,358,no
48,-18,430,no
30,2403,132,no
49,1912,380,no
39,0,327,no
33,163,627,yes
47,665,251,no
44,5004,175,no
46,3547,395,no
36,196,687,no
43,481,196,no
30,790,696,no
37,198,304,no
33,106,175,no
31,159,129,no
41,304,132,no
33,0,291,no
47,1717,216,no
47,52,881,no
49,2465,157,no
32,0,92,no
32,375,135,no
57,0,252,no
48,1143,93,no
54,390,68,no
44,0,174,no
39,208,170,no
44,70,165,no
44,0,141,no
35,80,67,no
51,7631,896,no
37,247,625,yes
31,2085,147,no
59,2568,63,no
52,584,76,no
38,221,79,no
40,526,113,no
42,2328,133,no
32,432,559,no
54,0,83,no
32,396,319,no
33,12,471,no
41,0,113,no
38,1555,66,no
40,2014,209,no
33,23,216,no
45,236,703,yes
34,19,345,no
43,1088,341,no
31,79,78,no
56,385,210,no
33,215,41,no
40,324,208,no
33,558,109,no
40,34,66,no
53,913,173,no
34,651,160,no
31,744,124,no
31,36,99,no
46,123,381,no
31,-305,83,no
50,8000,221,no
59,-23,195,no
33,20794,226,no
35,47,44,no
34,10890,46,no
49,601,278,no
55,35,126,no
57,3250,162,no
37,0,225,no
31,1170,200,no
33,0,85,no
48,1567,77,no
46,0,96,no
51,3486,135,no
32,35,96,no
40,-432,1464,no
54,909,111,no
38,63,320,no
30,30,220,no
43,253,111,no
42,99,92,no
59,56,432,no
41,185,286,no
47,644,169,no
54,205,182,no
52,990,96,no
34,0,398,no
34,0,163,no
40,185,310,no
47,1224,189,no
38,0,66,no
36,310,115,no
35,109,257,no
36,35,246,no
36,1246,63,no
40,572,971,no
30,196,210,no
51,-3,79,no
38,13,311,no
40,52527,140,no
42,5,98,no
31,0,218,no
33,213,152,no
33,0,102,no
33,1805,211,no
32,9,331,no
36,0,238,no
53,0,150,no
53,-31,82,no
58,358,396,no
30,0,351,no
33,51,273,no
31,24,246,no
45,0,103,no
39,0,121,no
41,988,429,no
44,0,167,no
48,492,139,no
46,-337,120,no
44,243,118,no
37,102,101,no
43,1485,180,no
58,287,676,no
50,83,40,no
34,666,1503,yes
42,0,384,no
33,422,289,no
35,147,134,no
30,-123,120,no
31,388,115,no
51,0,234,no
30,9,129,no
37,28,101,no
32,0,126,no
38,1960,161,no
56,73,644,yes
46,244,139,no
55,196,168,no
32,4,776,no
36,0,173,no
53,2295,65,no
52,924,93,no
50,-210,153,no
36,1130,223,no
45,13156,62,no
33,167,141,no
34,468,104,no
47,0,136,no
30,4948,376,no
45,430,140,no
32,0,119,no
31,-1,117,no
45,1251,126,no
44,65,148,no
39,22,76,no
55,11,588,no
34,0,121,no
33,150,151,no
57,96,913,yes
38,3995,1111,no
35,249,205,no
53,144,282,no
42,0,656,no
33,15,97,no
36,0,76,no
31,0,243,no
56,502,321,no
31,2066,162,no
34,0,183,no
41,39,299,no
34,-255,179,no
41,1032,64,no
34,0,124,no
60,404,335,no
36,8,115,no
35,8,169,no
36,0,90,no
51,307,244,no
30,-970,194,no
57,2887,819,yes
40,1498,139,no
34,886,104,no
57,104,297,no
33,9,91,no
57,121,135,no
34,0,123,no
48,91,136,no
30,0,166,no
30,562,137,no
55,1354,545,no
52,225,58,no
30,423,230,no
32,46,788,yes
33,20,329,no
39,564,86,no
50,533,212,no
47,509,898,no
32,438,318,no
54,77,180,no
31,176,241,no
55,400,137,no
48,2008,238,no
37,727,176,no
52,17,97,no
31,506,43,no
35,75,122,no
34,5060,12,no
37,31,119,no
45,1179,172,no
31,26,419,no
33,433,575,no
31,110,238,no
48,0,76,no
57,2109,107,no
31,28,175,no
43,226,156,no
50,0,89,no
32,134,181,no
32,0,660,no
60,0,111,no
50,1501,946,yes
40,278,55,no
32,0,435,no
30,-477,1532,yes
60,1446,283,no
52,0,202,no
53,105,74,no
50,0,120,no
58,0,138,no
36,18,67,no
39,1981,1026,no
35,905,114,no
40,700,88,no
31,424,93,no
39,86,140,no
45,-459,508,no
57,1401,91,no
30,6619,239,no
44,7635,719,no
47,440,71,no
47,468,381,no
34,0,191,no
56,1694,793,yes
31,284,45,no
37,292,133,no
45,0,144,no
34,202,114,no
37,-18,870,no
33,137,70,no
46,549,87,no
34,0,129,no
33,8097,500,no
36,518,48,no
33,557,362,no
30,151,121,no
48,11,102,no
37,21,50,no
43,0,127,no
30,55,132,no
37,744,161,no
37,510,154,no
53,1,190,no
33,7621,68,no
55,196,81,yes
42,25,148,no
34,161,406,no
49,57,396,no
34,197,274,no
49,400,151,no
52,291,150,no
57,0,242,no
57,0,394,no
51,990,189,no
33,316,126,no
33,0,224,no
32,41,686,yes
35,84,415,no
31,351,165,no
35,0,183,no
32,154,301,no
37,38,94,no
55,644,42,no
39,1363,294,no
36,161,239,no
32,178,159,no
33,206,231,no
34,462,1877,yes
53,70,77,no
35,4144,310,no
59,0,140,no
30,0,142,no
47,11,184,no
31,4,102,no
31,25,169,no
32,0,120,no
34,355,314,no
47,3279,189,no
34,22,270,no
33,0,148,no
42,37,299,no
40,318,196,no
41,0,280,no
36,0,42,no
30,69,300,no
54,1090,160,no
33,255,247,no
33,109,122,no
59,454,162,no
30,13,379,no
47,0,494,no
53,0,195,no
35,0,163,no
31,50,794,no
60,70,36,no
55,2384,331,no
46,278,153,no
35,-146,269,no
49,1898,159,no
30,254,202,no
37,1580,92,no
52,0,351,no
33,6,239,no
55,0,64,no
52,6,82,no
43,58,97,no
38,664,242,no
32,0,360,no
44,38,98,no
41,1344,169,no
47,11305,118,no
50,-158,203,no
41,15449,136,no
52,1339,343,no
31,22,122,no
33,516,76,no
47,29,150,no
34,260,142,no
33,18,93,no
53,32,122,no
37,42,99,no
34,229,154,no
32,-420,586,no
31,0,127,no
52,1227,1123,yes
45,0,87,no
58,183,167,no
37,981,135,no
46,532,491,no
30,398,111,no
43,0,78,no
60,27,40,no
30,0,34,no
33,1109,306,no
46,255,95,no
42,580,67,no
47,0,644,no
49,27,57,no
35,573,140,no
32,98,119,no
32,522,576,yes
31,94,579,yes
47,147,136,no
41,965,336,yes
32,14,313,no
46,1328,1241,no
36,0,147,no
36,366,136,no
58,0,73,no
34,95,119,no
39,139,109,no
46,0,65,no
34,149,739,yes
52,-164,314,no
38,196,252,no
33,321,227,no
56,415,158,no
53,109,86,no
58,183,246,no
35,308,77,no
33,99,296,no
31,1536,234,no
52,189,90,no
38,0,305,no
38,546,82,no
44,0,54,no
44,267,520,yes
46,225,157,no
50,-195,119,no
34,36,192,no
30,347,229,no
46,-44,16,no
30,1109,215,no
53,0,107,no
50,0,125,no
59,575,146,no
42,357,94,no
56,4889,705,no
55,419,33,no
49,0,205,no
34,478,73,no
31,1,107,no
53,0,77,no
34,-172,177,no
32,334,944,no
31,10215,139,no
57,20,119,no
48,1335,492,no
37,31,72,no
38,0,82,no
59,0,125,no
49,0,115,no
41,23,80,no
33,4570,1258,yes
35,-126,82,no
32,34,210,no
30,0,78,no
35,1048,362,no
53,25,528,yes
43,221,73,no
36,0,136,no
32,388,119,no
46,447,314,no
52,796,150,no
43,328,79,no
46,599,257,no
35,3168,24,no
30,0,69,no
33,4636,129,no
55,890,1329,yes
55,100,358,no
49,1982,73,no
40,0,55,no
48,23495,63,no
35,19,268,no
51,0,111,no
58,0,72,no
58,371,73,no
37,767,160,no
60,864,67,no
36,1520,101,no
45,1623,192,no
33,215,286,no
52,994,109,no
35,54,73,no
36,1324,85,no
31,125,78,no
57,0,197,no
30,370,64,no
55,1341,46,no
32,90,278,no
35,296,91,no
54,179,132,no
35,13,94,no
32,0,148,no
31,5,121,no
57,1075,164,no
32,3601,171,no
55,396,74,no
55,139,256,no
34,559,259,no
46,0,686,yes
33,-298,168,no
32,0,114,no
49,211,220,no
36,473,72,no
44,-26,92,no
46,154,58,no
36,276,131,no
53,6,80,no
32,282,92,no
52,145,205,no
50,195,168,no
33,80,572,no
46,273,565,yes
50,7907,363,no
57,333,336,no
52,0,232,no
49,11,251,no
36,331,239,no
36,1898,243,no
39,13165,147,no
48,2939,91,no
52,335,217,no
50,1052,149,no
50,0,128,no
33,112,112,no
47,9346,19,no
49,234,55,no
35,1496,73,no
46,1920,604,yes
52,2944,22,no
58,701,137,no
43,1,239,no
31,-6,119,no
30,296,1809,no
47,5049,47,no
47,26,48,no
31,2,65,no
30,882,102,no
30,817,180,no
44,1383,243,no
46,144,79,no
30,696,187,no
54,2110,120,no
49,682,86,no
50,82,101,no
38,656,508,no
54,981,651,no
34,10,71,no
36,508,233,no
47,286,557,no
36,0,247,no
47,469,208,no
49,502,379,no
50,0,295,no
59,57,212,no
34,857,238,no
31,-201,81,no
36,159,251,no
30,463,374,no
41,994,117,no
35,1256,73,no
31,47,361,no
33,71,107,no
32,17,72,no
50,72,171,no
39,968,199,no
41,0,209,no
32,195,239,no
35,1006,69,no
30,3,198,no
32,4,195,no
46,131,234,no
31,137,385,no
57,318,371,no
39,0,714,no
40,1207,105,no
60,30,629,no
49,2950,91,no
32,141,10,no
34,0,132,no
59,1575,1241,yes
34,1336,217,no
33,5809,219,no
40,0,61,no
32,0,28,no
34,140,80,no
43,4990,88,no
55,1598,607,no
31,354,186,no
57,0,527,no
36,433,173,no
36,33,81,no
47,443,222,no
32,0,277,no
32,263,175,no
36,664,309,no
35,712,97,no
41,527,96,no
51,548,511,no
45,88,55,no
34,42,82,no
31,373,346,no
31,55,215,no
59,0,347,no
32,43,154,no
47,2322,618,no
35,127,203,no
59,0,460,no
56,150,105,no
41,65,157,no
36,156,122,no
45,12766,129,no
31,336,661,no
37,261,296,no
31,1308,323,no
45,0,112,no
31,0,78,no
36,287,381,no
30,0,79,no
42,2861,30,no
47,871,602,no
37,1725,75,no
31,18,332,no
43,445,108,no
30,0,121,no
31,298,436,no
30,-517,123,no
34,632,215,no
48,2519,105,no
30,475,192,no
37,2043,143,no
53,468,153,no
31,75,34,no
34,23,289,no
35,94,239,no
47,4709,78,no
54,2762,309,no
59,6264,353,no
45,1064,210,no
49,702,145,no
38,316,101,no
32,26,222,no
46,304,166,no
55,176,140,no
58,4354,98,no
51,130,547,no
37,49,132,no
50,321,90,no
47,-18,155,no
53,1,120,no
51,79,209,no
33,349,182,no
60,0,195,no
49,239,90,no
49,397,263,no
47,0,98,no
32,102,398,no
37,655,160,no
30,394,216,no
38,441,82,no
53,0,207,no
44,465,160,no
31,-466,142,no
40,2,197,no
41,369,9,no
44,56,148,no
30,0,209,no
33,29,94,no
33,635,124,no
31,34,121,no
33,15,199,no
32,2172,306,no
57,0,173,no
44,41,299,no
41,46,268,no
40,830,155,no
59,63,176,no
35,126,112,no
33,0,135,no
33,0,208,no
33,8971,138,no
45,11,247,no
35,24,392,no
52,583,132,no
58,818,283,no
60,963,148,no
51,234,735,yes
39,140,110,no
34,0,174,no
38,299,200,no
33,52,311,no
32,53,671,yes
50,26394,206,no
31,1385,116,no
31,4028,139,no
60,0,87,no
46,520,61,no
57,3518,626,yes
50,19,103,no
39,115,116,no
50,135,162,no
36,591,109,no
36,86,48,no
58,0,540,no
31,0,191,no
30,77,342,no
52,381,288,no
53,0,209,no
51,-3,91,no
33,-32,196,no
48,0,110,no
60,155,115,no
50,0,57,no
59,6271,102,no
33,137,88,no
37,119,68,no
45,185,78,no
47,1083,141,no
41,2039,160,no
52,967,472,no
35,275,63,no
34,47,132,no
36,1235,85,no
32,4,132,no
36,3874,425,no
58,9,50,no
43,136,363,yes
55,467,129,no
33,161,66,no
51,581,121,no
43,676,143,no
33,9,145,no
32,1840,99,no
37,0,112,no
48,830,961,yes
40,237,87,no
30,384,73,no
37,566,463,no
46,1083,67,no
53,394,103,no
38,2350,234,no
49,635,220,no
33,9135,80,no
56,3197,83,no
34,1174,136,no
32,79,417,no
46,575,129,no
38,631,343,no
44,96,119,no
42,343,87,no
46,519,217,no
45,221,153,no
49,1860,150,no
42,0,129,no
54,470,104,no
47,52,93,no
54,211,160,no
43,246,113,no
52,597,84,no
33,-2,147,no
49,-75,125,no
60,0,101,no
32,1232,97,no
30,175,167,no
34,545,96,no
37,5380,123,no
36,46,84,no
39,0,342,no
33,2054,472,yes
49,112,62,no
47,1990,108,no
46,0,67,no
33,369,143,no
43,0,152,no
54,745,110,no
39,-41,40,no
58,0,176,no
59,283,272,no
51,603,122,no
40,214,59,no
56,3694,57,no
41,-68,463,no
30,171,301,no
45,-124,343,no
35,2650,133,no
33,584,508,no
49,905,102,no
45,21,72,no
37,905,111,no
59,-546,1152,yes
54,182,284,no
38,1463,425,no
35,29,157,no
33,74,116,no
37,1085,146,no
30,42,115,no
52,3431,72,no
45,309,72,no
33,0,72,no
34,11126,140,no
36,351,88,no
49,626,90,no
54,497,150,no
33,0,159,no
54,2059,177,no
58,5188,606,yes
33,430,250,no
36,0,248,no
30,604,132,no
36,2397,93,no
44,-68,121,no
39,3825,94,no
55,43074,92,no
55,407,65,no
34,2,324,no
47,756,154,no
35,0,124,no
41,51,140,no
54,983,54,no
39,130,14,no
33,463,390,no
33,49,476,no
45,356,42,no
50,3327,74,no
30,144,23,no
52,-298,228,no
52,142,112,no
34,169,115,no
55,740,57,no
42,1385,15,no
46,-3,728,no
30,-266,66,no
53,1461,262,no
33,291,72,no
31,2652,9,no
31,0,11,no
31,0,9,no
59,0,213,no
30,3418,211,no
39,0,422,no
46,518,68,no
44,242,69,no
55,198,111,no
51,7134,36,no
34,8,169,no
35,-995,734,no
37,0,484,no
48,190,14,no
41,1190,69,no
43,275,69,no
50,-300,692,no
33,0,296,no
60,-311,151,no
46,1272,164,no
34,43,198,no
47,85,454,no
30,73,114,no
48,193,64,no
33,6,30,no
35,0,81,no
50,1396,731,yes
34,15,184,no
48,558,433,no
32,776,361,no
54,2255,304,no
52,141,160,no
31,0,101,no
32,251,272,no
49,-117,53,no
38,162,323,no
33,-886,103,no
55,1498,340,no
47,157,163,no
35,-816,54,no
31,105,87,no
56,154,454,no
39,454,171,no
30,4874,134,no
52,306,265,no
51,1052,280,no
59,255,62,no
34,6742,318,no
33,31,131,no
55,269,89,no
34,280,119,no
51,135,105,no
32,309,99,no
53,925,930,yes
35,0,484,no
57,49,93,no
42,827,153,no
32,1882,497,yes
33,130,121,no
44,792,630,yes
41,1064,81,no
36,1841,141,no
40,24450,73,no
40,103,106,no
45,1335,702,no
31,29230,50,no
48,337,770,no
33,79,163,no
39,355,313,no
55,61,113,no
31,518,348,no
30,4213,142,no
31,1051,106,no
32,230,256,no
54,3777,56,no
45,179,122,no
56,17,342,no
30,276,159,no
57,109,124,no
58,657,378,no
55,2275,139,no
31,244,170,no
47,259,83,no
31,95,51,no
59,6144,56,no
40,34,115,no
52,981,43,no
47,799,67,no
47,162,366,yes
41,63,36,no
45,222,119,no
32,1900,121,no
32,3367,153,no
38,0,431,no
32,255,63,no
30,420,618,no
45,285,202,no
46,185,226,no
31,166,392,no
30,0,144,no
52,3163,56,no
31,23,121,no
35,31,390,no
49,5244,60,no
51,1242,75,no
48,4300,99,no
34,224,108,no
49,272,146,no
34,354,358,no
54,1451,308,no
54,1331,240,no
34,94,45,no
43,778,230,no
48,44,98,no
38,46,90,no
57,1303,83,no
59,0,128,no
39,0,194,no
49,338,941,no
51,917,56,no
34,1035,1374,yes
31,0,249,no
51,746,372,yes
34,333,90,no
50,161,19,no
38,93,69,no
44,268,127,no
40,50,63,no
44,3674,122,no
42,0,179,no
30,1499,66,no
41,771,106,no
51,9864,69,no
42,295,109,no
57,437,435,no
39,807,209,no
32,2536,958,yes
34,1322,170,no
53,392,95,no
60,17297,664,yes
54,7073,479,no
61,7935,427,no
52,1401,77,no
52,526,60,no
37,675,49,no
47,175,102,no
33,0,73,no
35,973,109,no
37,111,179,no
32,39,175,no
35,5535,0,no
46,22,388,yes
41,2251,338,no
37,1578,85,no
51,87,42,no
51,292,146,no
45,2,105,no
35,1285,100,no
58,1,112,no
53,18,55,no
54,2625,67,no
39,309,94,no
32,409,74,no
35,714,135,no
48,0,60,no
30,10,276,no
49,0,159,no
31,7005,171,no
51,19,26,no
43,1326,93,no
47,32,137,no
34,250,64,no
56,0,102,no
53,206,87,no
46,1596,106,no
33,-370,108,no
33,0,60,no
34,436,312,no
39,0,92,no
33,659,274,no
51,50,178,no
51,176,80,no
49,50,169,no
41,1413,81,no
57,31,395,no
44,-11,317,no
51,276,217,no
52,60,196,no
31,-231,221,no
38,21,634,no
38,-6,700,no
54,446,67,no
42,222,80,no
47,0,185,no
35,7838,17,no
49,3478,165,no
33,121,210,no
31,0,76,no
45,0,64,no
55,-612,131,no
30,15,252,no
43,17555,14,no
45,-190,92,no
54,0,748,no
31,218,267,no
48,0,176,no
60,1396,104,no
38,0,65,no
32,0,181,no
36,4644,29,no
43,-166,176,no
51,6343,28,no
48,2688,610,no
54,965,345,no
30,19,191,no
59,3096,18,no
34,94,541,no
40,0,67,no
32,316,137,no
59,0,94,no
35,0,259,no
55,630,146,no
47,0,292,no
46,3,153,no
56,272,103,no
47,414,142,no
45,0,392,no
31,29,179,no
45,512,123,no
31,17,239,no
35,188,286,no
44,813,358,no
44,1752,312,no
33,0,126,no
55,273,417,no
54,19,131,no
53,0,392,no
37,827,85,no
40,0,24,no
36,1313,80,no
47,1764,119,no
49,1219,168,no
31,798,66,no
41,725,460,no
42,154,183,no
49,0,189,no
52,431,73,no
30,9645,130,no
32,5167,10,no
47,612,139,no
58,0,168,no
33,0,99,no
36,0,97,no
30,73,43,no
60,11,15,no
48,0,204,no
31,-51,173,no
46,588,260,no
51,-471,169,no
50,579,83,no
41,231,428,yes
59,2,164,no
33,3773,124,no
32,-55,107,no
35,6,130,no
44,608,128,no
37,9,484,no
60,5,63,no
42,145,174,no
53,0,240,no
47,0,71,no
49,108,210,no
33,544,111,no
35,0,436,no
47,581,79,no
38,0,22,no
38,0,101,no
35,38,194,no
48,4852,41,no
42,275,31,no
47,1245,17,no
35,841,301,no
52,83,1223,yes
30,471,73,no
35,79,12,no
42,1243,1000,yes
45,34,333,no
48,2537,219,no
47,284,266,no
60,0,362,no
44,254,224,no
46,301,241,no
56,0,471,no
50,1617,55,no
31,3220,74,no
32,-5,300,no
35,231,130,no
32,5,520,no
41,236,72,no
52,385,96,no
48,505,320,no
43,10,301,no
37,-533,234,no
30,7,75,no
35,71,78,no
37,725,162,no
33,2362,271,no
45,434,76,no
34,4687,10,no
50,370,39,no
35,0,30,no
39,3867,257,no
33,362,160,no
60,41,140,no
34,297,63,no
36,219,358,no
31,0,120,no
33,487,532,no
49,0,175,no
42,0,112,no
51,10150,157,no
57,1113,264,no
31,392,119,no
55,0,172,no
33,469,158,no
45,22815,653,no
39,1092,205,no
36,23,133,no
32,0,277,no
34,1974,603,no
30,1271,303,no
31,25,265,no
31,734,195,no
52,517,77,no
44,0,130,no
31,7744,377,no
45,0,454,no
30,21,61,no
39,69,183,no
37,-274,218,no
46,326,182,no
58,382,384,no
31,1,107,no
38,257,57,no
32,631,145,no
30,893,45,no
34,1005,209,no
35,915,89,no
46,12,225,no
56,370,128,no
59,745,168,no
52,382,98,no
34,479,65,no
52,0,168,no
54,1111,385,no
30,796,366,no
48,957,198,no
32,5910,75,no
32,0,104,no
36,608,125,no
36,0,109,no
40,0,58,no
36,154,556,yes
40,3160,100,no
36,699,20,no
45,10,133,no
38,-363,101,no
50,0,240,no
32,387,99,no
44,7863,59,no
41,1757,515,no
31,526,130,no
52,359,361,no
37,0,99,no
30,20,272,no
39,46,298,no
39,373,148,no
50,3558,84,no
32,485,98,no
32,127,20,no
40,6,26,no
45,0,58,no
34,1612,108,no
38,1272,101,no
50,0,52,no
39,462,157,no
34,296,609,yes
33,151,86,no
55,56,94,no
31,730,108,no
45,3460,116,no
38,187,87,no
50,1503,128,no
51,285,27,no
31,0,581,yes
48,567,20,no
33,0,181,no
35,0,18,no
34,1632,65,no
45,917,144,no
35,0,106,no
51,3413,146,no
49,0,56,no
48,386,185,no
37,40,1033,yes
58,0,503,no
53,2094,95,no
54,656,105,no
30,60,87,no
52,1158,57,no
49,2673,219,no
55,39,281,no
37,143,57,no
37,487,155,no
59,-47,84,no
